id,firstname,lastname,age,gpa
19c72a0a-573e-4dcb-9e6d-ecbc02aae44f,Kelcey,Bilovus,47,3.46
f046dc73-3cf1-4276-8d52-bec427c44c4a,Chico,Bartelot,52,3.19
e9d5bc76-bf95-44ed-b487-74b019f69d8e,Randie,Stare,21,2.56
13f30c05-1032-40dd-8445-38a051faa279,Carri,Conerding,24,3.43
07228ba4-d8fd-41c7-b606-56bb229eafc6,Keir,Bixley,24,2.63
7a148588-7a99-420a-ade2-58f9e10ad33c,Pen,Simecek,54,3.21
20fb47cd-6b4b-475c-b533-a61c118e0c29,Patten,Haizelden,56,3.42
27b230a2-64b8-4904-aa4a-e0186eaf2c23,Rurik,Varley,46,3.04
c719cc96-fcc7-4a08-a8ba-8952d5abc8e9,Seka,Hattersley,54,2.52
bf09fd86-9458-4ea9-b79d-030fee93fa3d,Conny,McGhee,25,2.99
dcf8281b-3e34-4e41-80d1-769575fef8ee,Cynthea,Gerrard,40,2.41
75954a75-5663-4171-aaa2-2153b2463b4f,Ewen,Aloshkin,33,3.72
b39c2832-7d37-482f-a6a9-e2fe35edbadd,Joanna,Refford,36,2.29
f5cec8ed-14ae-4050-8354-2eac2c99822c,Dayle,Ferriere,48,2.86
82fce9a0-9409-41af-be3d-db8ce0719cd4,Hershel,Burlingham,28,2.71
52bc58e2-9eb6-4f5b-85d2-bca0aa601ff9,Emili,Martland,53,2.64
64e1dfd9-1120-47b7-ad2f-f4ef02a56e41,Lauren,Dizlie,50,2.41
e52b4ca3-9c52-4601-bd75-df02cac6a132,Jolene,MacDirmid,24,2.08
4b3b96f2-6761-48fe-9eab-6fa1cccaeec8,Marianne,Sumnall,26,3.95
917e0194-2378-4ce9-a77c-3bb4ee94c989,Lars,Wisniewski,38,2.99
58277a7e-d991-42df-8b1a-b500820df3a4,Tiebout,Yokley,22,3.6
2e405d9a-131c-43b2-a78d-6f0f76356b7b,Charmine,La Batie,18,2.88
1704921d-27bd-4189-9089-6109600a66c5,Renato,Burdge,43,3.58
a4b444f7-9af7-44c6-b918-1f374a43739e,Fayre,Prettyman,44,3.85
5d269918-02d6-4513-a532-b1378cd484fa,Linnet,Porter,34,3.24
5f0afd9f-f980-4526-86ce-03f8fcf9865a,Jonas,Senyard,38,2.49
603ac744-30ed-4286-9eb2-d8e3444dba99,Ninnette,Frizell,51,2.33
9950cc02-d323-4c52-a88b-9ab1ace5dc97,Drusilla,Abade,24,3.89
12dc17ed-7dbe-465e-a73d-e1d58b4954c7,Lindie,Menat,22,2.7
f30bb152-1c71-407e-a436-5ebf49744aa8,Clemente,O'Sheeryne,22,2.02
82d4cd33-d8b8-43d3-920c-9b1048929d61,Norby,Thompson,49,2.4
66cf925b-da35-4cd7-a331-b72919dcc766,Whitaker,Tegler,57,3.32
1084b38e-703a-4b2e-96d3-d731fa05c0f0,Timmy,MacPeice,52,3.87
